DEP;DIR;CODECOM;CODEVOIE;LIBVOIE;TYPEVOIE;CODE_MAJIC;LIBCOM;CODE_POSTAL;DATE_CREATION
19;0;001;0230;RTE DE L'ALLOUCHE;1;;AFFIEUX;19260;20170725
19;0;001;0235;RTE DE LA BERGERE;1;;AFFIEUX;19260;20170725
19;0;001;0240;RTE DE LA BORIE;1;;AFFIEUX;19260;20170725
19;0;001;0245;RTE DU CHATEAU D'EAU;1;;AFFIEUX;19260;20170725
19;0;001;0250;RTE DE CHEMIN;1;;AFFIEUX;19260;20170725
19;0;001;0255;RTE DE L'EGLISE;1;;AFFIEUX;19260;20170725
19;0;001;0260;RTE DE L'ETANG DE LINATRE;1;;AFFIEUX;19260;20170725
19;0;001;0265;IMP DE LA GANE;1;;AFFIEUX;19260;20170725
19;0;001;0270;RTE DE LA GARE;1;;AFFIEUX;19260;20170725
19;0;001;0275;IMP DU PUY DOUSSE;1;;AFFIEUX;19260;20170725
19;0;001;0280;IMP DU PONT;1;;AFFIEUX;19260;20170725
19;0;001;0285;RTE DU ROCHER DES FOLLES;1;;AFFIEUX;19260;20170725
19;0;001;0290;RTE DU STADE;1;;AFFIEUX;19260;20170725
19;0;001;0295;RTE DE TREIGNAC;1;;AFFIEUX;19260;20170725
19;0;001;B001;L AGE;3;;AFFIEUX;19260;19870101
19;0;001;B002;A L ALLEE;3;;AFFIEUX;19260;19910714
19;0;001;B003;D AUTRE;3;;AFFIEUX;19260;19910714
19;0;001;B004;A LA BACHE;3;;AFFIEUX;19260;19910714
19;0;001;B005;BALEME;3;;AFFIEUX;19260;19870101
19;0;001;B006;BELLEVUE;3;;AFFIEUX;19260;19870101
19;0;001;B007;LA BERGERE;3;;AFFIEUX;19260;19870101
19;0;001;B008;A LA BESSAILLADE;3;;AFFIEUX;19260;19910714
19;0;001;B009;SUR LE BESSAND;3;;AFFIEUX;19260;19870101
19;0;001;B010;AUX BESSAUX;3;;AFFIEUX;19260;19910714
19;0;001;B011;A LA BESSE;3;;AFFIEUX;19260;19881124
19;0;001;B012;A LA BIERSE;3;;AFFIEUX;19260;19910714
19;0;001;B013;SUR LE BOIS;3;;AFFIEUX;19260;19910714
19;0;001;B014;A BONNEFOND;3;;AFFIEUX;19260;19910714
19;0;001;B015;AUX BORDES;3;;AFFIEUX;19260;19910714
19;0;001;B016;LA BORIE;3;;AFFIEUX;19260;19870101
19;0;001;B017;A BOULOU;3;;AFFIEUX;19260;19870101
19;0;001;B018;LE BOURG;3;;AFFIEUX;19260;19870101
19;0;001;B019;A BRAMEFOND;3;;AFFIEUX;19260;19910714
19;0;001;B020;A BROUSSELY;3;;AFFIEUX;19260;19910714
19;0;001;B021;AUX BROUSSES;3;;AFFIEUX;19260;19910714
19;0;001;B022;LA BUGE;3;;AFFIEUX;19260;19910714
19;0;001;B023;LA BUGE NOIRE;3;;AFFIEUX;19260;19910714
19;0;001;B024;A LA BURDELLERIE;3;;AFFIEUX;19260;19910714
19;0;001;B025;LES CABANES;3;;AFFIEUX;19260;19870101
19;0;001;B026;LES CANARDIERES;3;;AFFIEUX;19260;19870101
19;0;001;B027;A LA CHABANE;3;;AFFIEUX;19260;19910714
19;0;001;B028;SUR CHADUEL;3;;AFFIEUX;19260;19910714
19;0;001;B029;AU CHAMADOUR;3;;AFFIEUX;19260;19910714
19;0;001;B030;AU CHAMP BOURDEL;3;;AFFIEUX;19260;19910714
19;0;001;B031;CHAMP D AUTRE;3;;AFFIEUX;19260;19910714
19;0;001;B032;CHAMP DE L ECLUSE;3;;AFFIEUX;19260;19910714
19;0;001;B033;CHAMP DES BREBIS;3;;AFFIEUX;19260;19910714
19;0;001;B034;CHAMP DES CROS;3;;AFFIEUX;19260;19910714
19;0;001;B035;CHAMP DES PLATS;3;;AFFIEUX;19260;19910714
19;0;001;B036;CHAMP DU MONTEIL;3;;AFFIEUX;19260;19910714
19;0;001;B037;CHAMP MAIGRE;3;;AFFIEUX;19260;19910714
19;0;001;B038;LE CHAMP MERLE;3;;AFFIEUX;19260;19910714
19;0;001;B039;CHAMP REDON;3;;AFFIEUX;19260;19910714
19;0;001;B040;LE CHAMPOS;3;;AFFIEUX;19260;19910714
19;0;001;B041;LA CHAPELLE;3;;AFFIEUX;19260;19870101
19;0;001;B042;A LA CHASSAGNE;3;;AFFIEUX;19260;19910714
19;0;001;B043;LA CHATAGNADE;3;;AFFIEUX;19260;19910714
19;0;001;B044;A CHATRAS;3;;AFFIEUX;19260;19910714
19;0;001;B045;A CHAVETERRE;3;;AFFIEUX;19260;19910714
19;0;001;B046;CHEMIN;3;;AFFIEUX;19260;19870101
19;0;001;B047;LE CLAUZEL;3;;AFFIEUX;19260;19910714
19;0;001;B048;LE CLOS DE LA PORTE;3;;AFFIEUX;19260;19910714
19;0;001;B049;LE CLOS DE MERCIEL;3;;AFFIEUX;19260;19870101
19;0;001;B050;AU COLOMBIER;3;;AFFIEUX;19260;19910714
19;0;001;B051;LA COMBE;3;;AFFIEUX;19260;19910714
19;0;001;B053;LA COMBE;3;;AFFIEUX;19260;19910714
19;0;001;B054;LA COMBE ARBRE;3;;AFFIEUX;19260;19910714
19;0;001;B055;LA COMBE AUX CROS;3;;AFFIEUX;19260;19910714
19;0;001;B056;COMBE BOURNAT;3;;AFFIEUX;19260;19910714
19;0;001;B057;LA COMBE D ENVERS;3;;AFFIEUX;19260;19910714
19;0;001;B058;COMBE DERRIERE;3;;AFFIEUX;19260;19910714
19;0;001;B059;A LA COMBE DU PUY;3;;AFFIEUX;19260;19910714
19;0;001;B060;COMBE FORSADE;3;;AFFIEUX;19260;19910714
19;0;001;B061;SUR LA COMBE MATHIEU;3;;AFFIEUX;19260;19910714
19;0;001;B062;COMBE RAIMOND;3;;AFFIEUX;19260;19910714
19;0;001;B063;A COMBE TORTE;3;;AFFIEUX;19260;19910714
19;0;001;B064;AUX COMBES;3;;AFFIEUX;19260;19910714
19;0;001;B065;AUX COMBES RENARD;3;;AFFIEUX;19260;19910714
19;0;001;B066;LA COMBILLE;3;;AFFIEUX;19260;19910714
19;0;001;B067;A LA COMBILLE;3;;AFFIEUX;19260;19910714
19;0;001;B068;A COMBILLOU;3;;AFFIEUX;19260;19910714
19;0;001;B069;LE COMMUNAL;3;;AFFIEUX;19260;19881212
19;0;001;B070;A COURBAILLOU;3;;AFFIEUX;19260;19910714
19;0;001;B071;AU COUSTALOU;3;;AFFIEUX;19260;19910714
19;0;001;B072;LES COUSTAUX;3;;AFFIEUX;19260;19910714
19;0;001;B073;AUX COUSTAUX DE BOULOU;3;;AFFIEUX;19260;19910714
19;0;001;B074;LA CROIX;3;;AFFIEUX;19260;19910714
19;0;001;B075;A LA CROIX;3;;AFFIEUX;19260;19910714
19;0;001;B076;LA CROIX NEUVE;3;;AFFIEUX;19260;19910714
19;0;001;B077;LA CROIZILLE;3;;AFFIEUX;19260;19870101
19;0;001;B078;CUEILLE;3;;AFFIEUX;19260;19870101
19;0;001;B079;A LA DAME;3;;AFFIEUX;19260;19910714
19;0;001;B080;AU DAROT;3;;AFFIEUX;19260;19910714
19;0;001;B081;LA DEJALADE;3;;AFFIEUX;19260;19910714
19;0;001;B082;LE DUVEIX;3;;AFFIEUX;19260;19910714
19;0;001;B083;L EBURDELLERIE;3;;AFFIEUX;19260;19870101
19;0;001;B084;A L ECLUSE;3;;AFFIEUX;19260;19910714
19;0;001;B085;ENTRE LES CHEMINS;3;;AFFIEUX;19260;19910714
19;0;001;B086;ESPINET;3;;AFFIEUX;19260;19870101
19;0;001;B087;ETANG DE LINATRE;3;;AFFIEUX;19260;19910714
19;0;001;B088;ETANG DU PEUCH;3;;AFFIEUX;19260;19910714
19;0;001;B089;EYDIE;3;;AFFIEUX;19260;19870101
19;0;001;B090;LE FARGEOT;3;;AFFIEUX;19260;19870101
19;0;001;B091;A FAZOLAS;3;;AFFIEUX;19260;19910714
19;0;001;B092;LES FOLLES;3;;AFFIEUX;19260;19910714
