DEP;DIR;CODECOM;CODEVOIE;LIBVOIE;TYPEVOIE;CODE_MAJIC;LIBCOM;CODE_POSTAL;DATE_CREATION
92;0;002;0011;RUE DE L ABBAYE;1;;ANTONY;92160;19870101
92;0;002;0012;RUE ABBE ENJALVIN;1;;ANTONY;92160;20010724
92;0;002;0013;RUE DE L ABREUVOIR;1;;ANTONY;92160;19870101
92;0;002;0015;RUE DES ACACIAS;1;;ANTONY;92160;19870101
92;0;002;0020;RUE ADOLPHE PAJEAUD;1;;ANTONY;92160;19870101
92;0;002;0025;ALL DU L ADOUR;1;;ANTONY;92160;19870101
92;0;002;0027;RUE ALBERT CAMUS;1;;ANTONY;92160;19870101
92;0;002;0030;AV  D ALEMBERT;1;;ANTONY;92160;19870101
92;0;002;0035;RUE ALEXIS DE TOCQUEVILLE;1;;ANTONY;92160;19880331
92;0;002;0037;SQ  ALEXANDRE FLEMING;1;;ANTONY;92160;19870101
92;0;002;0038;RUE ALEXANDRE DUMAS;1;;ANTONY;92160;19870101
92;0;002;0040;RUE ALEXANDRE RIBOT;1;;ANTONY;92160;19870101
92;0;002;0041;RUE ALFRED DE MUSSET;1;;ANTONY;92160;19870101
92;0;002;0042;SQ  DES ALPES;1;;ANTONY;92160;19870101
92;0;002;0043;RUE ALPHONSE FRAGER;1;;ANTONY;92160;19870101
92;0;002;0044;IMP DES ALOUETTES;1;;ANTONY;92160;19870101
92;0;002;0046;RUE ALPHONSINE;1;;ANTONY;92160;19870101
92;0;002;0049;AV  ALSACE LORRAINE;1;;ANTONY;92160;19870101
92;0;002;0050;RUE D ALSACE LORRAINE;1;;ANTONY;92160;19870101
92;0;002;0063;RUE AMPERE;1;;ANTONY;92160;19870101
92;0;002;0065;RUE ANATOLE FRANCE;1;;ANTONY;92160;19870101
92;0;002;0070;RUE DE L ANCIEN CHATEAU;1;;ANTONY;92160;19870101
92;0;002;0073;RUE ANDRE CHARLES BOULLE;1;;ANTONY;92160;19880504
92;0;002;0075;RUE ANDRE CHENIER;1;;ANTONY;92160;19870101
92;0;002;0080;RUE DES ANEMONES;1;;ANTONY;92160;19870101
92;0;002;0090;RUE ANGELIQUE;1;;ANTONY;92160;19870101
92;0;002;0093;RUE DE L ANNAPURNA;1;;ANTONY;92160;19870101
92;0;002;0100;RUE D AQUITAINE;1;;ANTONY;92160;19870101
92;0;002;0105;PROMARCOS DE VALDEVEZ;1;;ANTONY;92160;20240210
92;0;002;0110;AV  ARISTIDE BRIAND;1;;ANTONY;92160;19870101
92;0;002;0111;IMP ARMAND;1;;ANTONY;92160;19870101
92;0;002;0112;AV  ARMAND GUILLEBAUD;1;;ANTONY;92160;19870101
92;0;002;0113;RUE ARMAND CARREL;1;;ANTONY;92160;20010724
92;0;002;0114;ALL ARNAUD BELTRAME;1;;ANTONY;92160;20190123
92;0;002;0115;AV  AROUET;1;;ANTONY;92160;19870101
92;0;002;0120;RUE D ARRAS;1;;ANTONY;92160;19870101
92;0;002;0122;ALL DES ARTS;1;;ANTONY;92160;20080124
92;0;002;0123;RUE ARTHUR BLANCHET;1;;ANTONY;92160;19870101
92;0;002;0124;ALL D ARZ;1;;ANTONY;92160;19870101
92;0;002;0125;RUE DE L ARTOIS;1;;ANTONY;92160;19870101
92;0;002;0126;SQ  DE L ATLANTIQUE;1;;ANTONY;92160;19870101
92;0;002;0128;ALL ASTRIDA;1;;ANTONY;92160;19901128
92;0;002;0140;RUE DE L AUBEPINE;1;;ANTONY;92160;19870101
92;0;002;0142;CHE DE L AUBEPINE;1;;ANTONY;92160;19870101
92;0;002;0144;VC  LDT AUBEPINE;1;;ANTONY;92160;19870101
92;0;002;0145;RUE AUGUSTA;1;;ANTONY;92160;19870101
92;0;002;0149;RUE AUGUSTE MOUNIE;1;;ANTONY;92160;19870101
92;0;002;0151;PL  AUGUSTE MOUNIE;1;;ANTONY;92160;19870101
92;0;002;0153;RUE AUGUSTE RENOIR;1;;ANTONY;92160;19870101
92;0;002;0155;RUE DES AUGUSTINS;1;;ANTONY;92160;19870101
92;0;002;0157;RUE AUGUSTIN FRESNEL;1;;ANTONY;92160;19870101
92;0;002;0160;IMP D AULNAY;1;;ANTONY;92160;19870101
92;0;002;0170;RUE D AULNAY;1;;ANTONY;92160;19870101
92;0;002;0175;VC  LDT AULNAY COURTOIS;1;;ANTONY;92160;19870101
92;0;002;0178;RUE DE L'AUNETTE;1;;ANTONY;92160;19890529
92;0;002;0180;RUE DE L AURORE;1;;ANTONY;92160;19870101
92;0;002;0190;RUE DE L AVENIR;1;;ANTONY;92160;19870101
92;0;002;0350;RUE DE NICOSIE;1;;ANTONY;92160;20040525
