DEP;DIR;CODECOM;CODEVOIE;LIBVOIE;TYPEVOIE;CODE_MAJIC;LIBCOM;CODE_POSTAL;DATE_CREATION
64;0;001;0010;CHE DES BAGNES;1;;AAST;64460;20080325
64;0;001;0014;IMP BERDOT;1;;AAST;64460;20140526
64;0;001;0015;CHE DE BERDOT;1;;AAST;64460;20080325
64;0;001;0019;CHE DU BOIS;1;;AAST;64460;20140526
64;0;001;0020;CHE DE LAS BORDES;1;;AAST;64460;20080325
64;0;001;0022;IMP CAZAUBOU;1;;AAST;64460;20140526
64;0;001;0025;IMP DES CHAMPS ALIZES;1;;AAST;64460;20140526
64;0;001;0028;CHE DE LA COUSTETE;1;;AAST;64460;20140526
64;0;001;0030;CHE DE CUHOURCQS;1;;AAST;64460;20080325
64;0;001;0035;CHE DEOUS CUYALAS;1;;AAST;64460;20080325
64;0;001;0040;CHE DABAN FRANCE;1;;AAST;64460;20080325
64;0;001;0045;CHE DABAN FRESCQ;1;;AAST;64460;20080325
64;0;001;0050;CHE DEOU BOSCQ;1;;AAST;64460;20080325
64;0;001;0060;CHE DE L'EGLISE;1;;AAST;64460;20080325
64;0;001;0065;RTE DE GARDERES;1;;AAST;64460;20140526
64;0;001;0068;RTE DE GER;1;;AAST;64460;20100824
64;0;001;0070;CHE DE GOUAILLOT;1;;AAST;64460;20080325
64;0;001;0074;IMP GUILHAS;1;;AAST;64460;20140526
64;0;001;0075;CHE DE GUILLAS;1;;AAST;64460;20080325
64;0;001;0090;CHE DE LANNEDARRE;1;;AAST;64460;20080325
64;0;001;0092;IMP LASBORDES;1;;AAST;64460;20140526
64;0;001;0095;CHE LESCLOUPE;1;;AAST;64460;20080325
64;0;001;0102;PL  DE LA MAIRIE;1;;AAST;64460;20141028
64;0;001;0105;IMP DU MOULIN;1;;AAST;64460;20140526
64;0;001;0110;CHE DEOUS OUMBRES;1;;AAST;64460;20080325
64;0;001;0120;CHE DE PEBAYET;1;;AAST;64460;20080325
64;0;001;0121;IMP PETIT LOUET;1;;AAST;64460;20140526
64;0;001;0124;RTE DE PONSON DESSUS;1;;AAST;64460;20140526
64;0;001;0125;CHE DE POUBLAN;1;;AAST;64460;20080325
64;0;001;0140;RTE DE SERON;1;;AAST;64460;20080325
64;0;001;0145;IMP TOULOU;1;;AAST;64460;20140526
64;0;001;0150;CHE DE YACOULOU;1;;AAST;64460;20080325
64;0;001;B001;BAYET;3;;AAST;64460;19870101
64;0;001;B009;CAMS HOOUS;3;;AAST;64460;19910714
64;0;001;B012;LA COUSTETE;3;;AAST;64460;19910714
64;0;001;B026;HOURCQS CUHOURCQS ET CUYAL;3;;AAST;64460;19870101
64;0;001;B033;LABREQUE ET OUMBRES;3;;AAST;64460;19910714
64;0;001;B037;LAS BAGNES;3;;AAST;64460;19910714
64;0;001;B038;LAS BIES DE GER;3;;AAST;64460;19870101
64;0;001;B042;LAS MURAILLES;3;;AAST;64460;19910714
64;0;001;B043;LAS SABLERES;3;;AAST;64460;19910714
64;0;001;B044;LASSAYETES ET BROUSTE;3;;AAST;64460;19870101
64;0;001;B052;LOU MOULY;3;;AAST;64460;19870101
64;0;001;B055;LOUS ALOOUS;3;;AAST;64460;19910714
64;0;001;B059;LOUS CAMS DOU MOULY;3;;AAST;64460;19870101
64;0;001;B063;LOUS CAMS HOOUS;3;;AAST;64460;19870101
64;0;001;B071;LOUS CAZAUBOUS;3;;AAST;64460;19870101
64;0;001;B073;LOUS HOURQUETS;3;;AAST;64460;19910714
64;0;001;B074;LOUS MOURAS;3;;AAST;64460;19870101
64;0;001;B077;MARQUEDARRE;3;;AAST;64460;19870101
64;0;001;B079;MARQUEDEBAT;3;;AAST;64460;19870101
64;0;002;0010;CHE DU BOURG;1;;ABERE;64160;19970227
64;0;002;0020;CHE CASSAGNET;1;;ABERE;64160;19970227
64;0;002;0030;CHE DU CUTOUR;1;;ABERE;64160;19970227
64;0;002;0040;CHE DE L EGLISE;1;;ABERE;64160;19970227
64;0;002;0050;CHE DE FOURSANS;1;;ABERE;64160;19970227
64;0;002;0060;CHE DU GARROS;1;;ABERE;64160;19970227
64;0;002;0070;CHE DE LA LANDE;1;;ABERE;64160;19970227
64;0;002;0080;CHE DE LAPOUDGE;1;;ABERE;64160;19970227
64;0;002;0085;CHE DE LASGRABES;1;;ABERE;64160;20070628
64;0;002;0090;CHE DU MOULIN;1;;ABERE;64160;19970227
64;0;002;0100;CHE DE LA TEULERE;1;;ABERE;64160;19970227
64;0;002;0110;CHE DE TOUR;1;;ABERE;64160;19970227
64;0;002;0120;RTE DE VIC;1;;ABERE;64160;19970227
64;0;002;B003;DE BARREYEBY;3;;ABERE;64160;19870101
64;0;002;B007;CASSAGNET;3;;ABERE;64160;19870101
64;0;002;B010;DOU CUTOUR;3;;ABERE;64160;19910714
64;0;002;B011;DOUS ARRECQS;3;;ABERE;64160;19870101
64;0;002;B013;DU BERT;3;;ABERE;64160;19870101
64;0;002;B015;L EGLISE;3;;ABERE;64160;19870101
64;0;002;B019;GARROS;3;;ABERE;64160;19870101
64;0;002;B020;HOURCADE;3;;ABERE;64160;19870101
64;0;002;B022;LABIGNOTTE;3;;ABERE;64160;19910714
64;0;002;B023;LA LANDE DE BAS;3;;ABERE;64160;19910714
64;0;002;B026;LA LANDE DE HAUT;3;;ABERE;64160;19870101
64;0;002;B028;LAPOUTGE;3;;ABERE;64160;19910714
64;0;002;B030;LA PLANE;3;;ABERE;64160;19870101
64;0;002;B031;LA TEULERE;3;;ABERE;64160;19910714
64;0;002;B034;TUGAYERE;3;;ABERE;64160;19870101
64;0;002;B036;DU VILLAGE;3;;ABERE;64160;19870101
64;0;003;0120;RUE BASTIA;1;;ABIDOS;64150;19910918
64;0;003;0122;RUE BERNACHEYRE;1;;ABIDOS;64150;19920729
64;0;003;0125;CHE DE LA CARRIOU;1;;ABIDOS;64150;19910918
64;0;003;0130;RUE DE LA CASSIERE;1;;ABIDOS;64150;19910918
64;0;003;0140;RUE CHALOSSE;1;;ABIDOS;64150;19910918
64;0;003;0150;RUE DE L'EGLISE;1;;ABIDOS;64150;19910918
64;0;003;0160;RUE GALOS;1;;ABIDOS;64150;19910918
64;0;003;0170;RUE GAVE BAISE;1;;ABIDOS;64150;19910918
64;0;003;0175;RTE LAGOR;1;;ABIDOS;64150;19920729
64;0;003;0177;RUE JEAN BAPTISTE LARTIA;1;;ABIDOS;64150;20000809
64;0;003;0180;RUE MIALOS;1;;ABIDOS;64150;19910918
64;0;003;0190;RUE DU MOULIN;1;;ABIDOS;64150;19910918
64;0;003;0200;CAMIDE LA NAOU;1;;ABIDOS;64150;19910918
64;0;003;0210;CHE DE PLAISANCE;1;;ABIDOS;64150;19910918
64;0;003;0215;RUE PRINCIPALE DE LAGOR;1;;ABIDOS;64150;19991027
64;0;003;0220;RUE RAOUL VERGEZ;1;;ABIDOS;64150;19910918
64;0;003;0240;RUE DU STADE;1;;ABIDOS;64150;19910918
64;0;003;B001;BACHARD;3;;ABIDOS;64150;19870101
64;0;003;B002;BARADAT;3;;ABIDOS;64150;19910714
64;0;003;B005;BERGEROU;3;;ABIDOS;64150;19910714
64;0;003;B006;BERT;3;;ABIDOS;64150;19870101
64;0;003;B007;BIDALOU;3;;ABIDOS;64150;19910714
64;0;003;B008;BOUNE TERRE;3;;ABIDOS;64150;19870101
64;0;003;B010;BOUQUET;3;;ABIDOS;64150;19910714
64;0;003;B011;BOUSQUET;3;;ABIDOS;64150;19881215
64;0;003;B012;BROTDEBAT;3;;ABIDOS;64150;19910714
64;0;003;B013;CAMBISSAT;3;;ABIDOS;64150;19910714
64;0;003;B014;CAMETTE;3;;ABIDOS;64150;19870101
64;0;003;B015;CAMOT;3;;ABIDOS;64150;19910714
64;0;003;B016;CASALA;3;;ABIDOS;64150;19870101
64;0;003;B018;CAZALA;3;;ABIDOS;64150;19870101
