DEP;DIR;CODECOM;CODEVOIE;LIBVOIE;TYPEVOIE;CODE_MAJIC;LIBCOM;CODE_POSTAL;DATE_CREATION
97;2;201;0001;VC  D'ABANDONNE;1;;L AJOUPA BOUILLON;97216;19870101
97;2;201;0005;VC  DE ADINET;1;;L AJOUPA BOUILLON;97216;19870101
97;2;201;0010;VC  DE DERRIERE CIMETIERE;1;;L AJOUPA BOUILLON;97216;19870101
97;2;201;0015;VC  DE DESCHAMPS;1;;L AJOUPA BOUILLON;97216;19870101
97;2;201;0020;VC  DE DUFAILLY;1;;L AJOUPA BOUILLON;97216;19870101
97;2;201;0025;VC  DE LA FALAISE;1;;L AJOUPA BOUILLON;97216;19870101
97;2;201;0030;VC  DE GRANDE SAVANE;1;;L AJOUPA BOUILLON;97216;19870101
97;2;201;0035;RUE HILMANY ET MARIE LOUIS;1;;L AJOUPA BOUILLON;97216;19870101
97;2;201;0037;CR  DIT DE LISIERE GALBA;1;;L AJOUPA BOUILLON;97216;19880725
97;2;201;0040;VC  DE MILLE PAS;1;;L AJOUPA BOUILLON;97216;19870101
97;2;201;0045;CR  DE MONDZI;1;;L AJOUPA BOUILLON;97216;19870101
97;2;201;0050;CR  OMER JOACHIM;1;;L AJOUPA BOUILLON;97216;19870101
97;2;201;0055;VC  DE RAVINE DES SAINTS;1;;L AJOUPA BOUILLON;97216;19870101
97;2;201;0060;CR  DE SEMAINE;1;;L AJOUPA BOUILLON;97216;19870101
97;2;201;0065;VC  DE VIEUX CACAO;1;;L AJOUPA BOUILLON;97216;19870101
97;2;201;A001;CITEGRENADE;2;;L AJOUPA BOUILLON;97216;19880725
97;2;201;A002;LOT DESCHAMPS;2;;L AJOUPA BOUILLON;97216;19950620
97;2;201;A003;LOT GRENADE 1;2;;L AJOUPA BOUILLON;97216;19950627
97;2;201;A004;LOT GRENADE 2;2;;L AJOUPA BOUILLON;97216;19960124
97;2;201;A005;LOT LA FALAISE;2;;L AJOUPA BOUILLON;97216;20090527
97;2;201;A006;QUA LA RACINE;2;;L AJOUPA BOUILLON;97216;19960701
97;2;201;A010;SAUT BABIN;2;;L AJOUPA BOUILLON;97216;19960701
97;2;201;B001;ABANDONNE;3;;L AJOUPA BOUILLON;97216;19901207
