DEP;DIR;CODECOM;CODEVOIE;LIBVOIE;TYPEVOIE;CODE_MAJIC;LIBCOM;CODE_POSTAL;DATE_CREATION
51;0;001;0005;RUE DE LA BOUFFANAISE;1;;ABLANCOURT;51240;19880727
51;0;001;0010;RUE DU CHATEAU D EAU;1;;ABLANCOURT;51240;19870101
51;0;001;0011;RUE DE LA CHAUSSEE;1;;ABLANCOURT;51240;20160125
51;0;001;0013;RUE DE LA CROIX;1;;ABLANCOURT;51240;19890725
51;0;001;0022;GR  GRANDE RUE;1;;ABLANCOURT;51240;19870101
51;0;001;0035;RUE MICHELET;1;;ABLANCOURT;51240;19951026
51;0;001;0041;RUE NEUVE;1;;ABLANCOURT;51240;19880727
51;0;001;0047;RUE PERROT D ABLANCOURT;1;;ABLANCOURT;51240;19950524
51;0;001;0056;RUE DES TUILOTS;1;;ABLANCOURT;51240;19880727
51;0;001;B001;LE BOIS LE SEIGNEUR;3;;ABLANCOURT;51240;19910714
51;0;001;B002;LE BOIS NOLIN;3;;ABLANCOURT;51240;19870101
51;0;001;B003;LE BOUT DES PRES;3;;ABLANCOURT;51240;19910714
51;0;001;B004;LES BOUTICLATS;3;;ABLANCOURT;51240;19910714
51;0;001;B005;LE BREUIL ET LA ROMPUE;3;;ABLANCOURT;51240;19910714
51;0;001;B006;LE CHAMP JANCENOT;3;;ABLANCOURT;51240;19910714
51;0;001;B007;LE CHATEAU D EAU;3;;ABLANCOURT;51240;19870101
51;0;001;B008;LE CHEMIN DES PLANTES;3;;ABLANCOURT;51240;19910714
51;0;001;B009;LA COTE BROUIN;3;;ABLANCOURT;51240;19910714
51;0;001;B010;LA COTE FENDUE;3;;ABLANCOURT;51240;19910714
51;0;001;B011;LA COTE HAUTE DE VERGEOIS;3;;ABLANCOURT;51240;19870101
51;0;001;B012;LE COUTELOT DE CHARMONT;3;;ABLANCOURT;51240;19910714
51;0;001;B013;LES CUGNEUX;3;;ABLANCOURT;51240;19910714
51;0;001;B014;LES DEMOINES;3;;ABLANCOURT;51240;19910714
51;0;001;B015;L ENCLOS;3;;ABLANCOURT;51240;19910714
51;0;001;B016;LA FOSSE DES BOIS;3;;ABLANCOURT;51240;19910714
51;0;001;B017;LE GRAND AULNAY;3;;ABLANCOURT;51240;19910714
51;0;001;B018;LE GRAND USAGE;3;;ABLANCOURT;51240;19910714
51;0;001;B019;LES HAILLOTTES;3;;ABLANCOURT;51240;19870101
51;0;001;B020;LE HAUT BRISSET;3;;ABLANCOURT;51240;19870101
51;0;001;B021;LE HAUT DE VERGEOIS;3;;ABLANCOURT;51240;19910714
51;0;001;B022;L HOMME MORT;3;;ABLANCOURT;51240;19910714
51;0;001;B023;MARGINVAT;3;;ABLANCOURT;51240;19910714
51;0;001;B024;L OSERAIE BRUNAT;3;;ABLANCOURT;51240;19910714
51;0;001;B025;LA PATURE DU GRAND OSERAIE;3;;ABLANCOURT;51240;19910714
