DEP;DIR;CODECOM;CODEVOIE;LIBVOIE;TYPEVOIE;CODE_MAJIC;LIBCOM;CODE_POSTAL;DATE_CREATION
54;0;001;0003;IMP DES CHAMPS BAQUETS;1;;ABAUCOURT;54610;20181220
54;0;001;0007;RUE DE LA FONTAINE;1;;ABAUCOURT;54610;19870101
54;0;001;0010;RUE DU FOUR;1;;ABAUCOURT;54610;19870101
54;0;001;0011;RUE DES GLACIS;1;;ABAUCOURT;54610;19870101
54;0;001;0012;RUE GRANDE RUE;1;;ABAUCOURT;54610;19870101
54;0;001;0013;RUE DES JARDINS;1;;ABAUCOURT;54610;19870101
54;0;001;0014;RUE DE LA SEILLE;1;;ABAUCOURT;54610;19880928
54;0;001;0015;RUE DE NOMENY;1;;ABAUCOURT;54610;19870101
54;0;001;0020;RUE DU POINT DU JOUR;1;;ABAUCOURT;54610;19870101
54;0;001;0070;RUE DES VIGNES;1;;ABAUCOURT;54610;20061025
54;0;001;0080;RUE DE VITRIMONT;1;;ABAUCOURT;54610;19870101
54;0;001;B001;LA BAUMONT;3;;ABAUCOURT;54610;19910714
54;0;001;B002;BLANCHE BORNE;3;;ABAUCOURT;54610;19910714
54;0;001;B003;BOIS DU HAUT DES TRAPPES;3;;ABAUCOURT;54610;19910714
54;0;001;B004;LES BOUCHOTS;3;;ABAUCOURT;54610;19910714
54;0;001;B005;LA CELINE;3;;ABAUCOURT;54610;19910714
54;0;001;B006;CHAMPS BAQUETS;3;;ABAUCOURT;54610;19910714
54;0;001;B007;CHAMPS LAMBERT;3;;ABAUCOURT;54610;19910714
54;0;001;B008;CHAMPS MORLETS;3;;ABAUCOURT;54610;19881213
54;0;001;B009;CHENOIS;3;;ABAUCOURT;54610;19910714
54;0;001;B010;CHEVRE HAIE;3;;ABAUCOURT;54610;19910714
54;0;001;B011;CONFIN DES PAUVRES;3;;ABAUCOURT;54610;19910714
54;0;001;B012;LA CORNEE DE L ANGLE;3;;ABAUCOURT;54610;19910714
54;0;001;B013;DERRIERE LES JARDINS;3;;ABAUCOURT;54610;19910714
54;0;001;B014;AUX ENSEIGNES;3;;ABAUCOURT;54610;19910714
54;0;001;B015;FACHIPRE;3;;ABAUCOURT;54610;19910714
54;0;001;B016;LA FAITE;3;;ABAUCOURT;54610;19910714
54;0;001;B017;LES FAUCHEES;3;;ABAUCOURT;54610;19910714
54;0;001;B018;GRANDES BORNES;3;;ABAUCOURT;54610;19910714
54;0;001;B019;GRANDES CORVEES;3;;ABAUCOURT;54610;19910714
54;0;001;B020;LES GROSSES TERRES;3;;ABAUCOURT;54610;19910714
54;0;001;B021;HAUT DE CHE;3;;ABAUCOURT;54610;19910714
54;0;001;B022;HAUT DES JARDINS;3;;ABAUCOURT;54610;19910714
54;0;001;B023;HAUT DES MONTS;3;;ABAUCOURT;54610;19910714
54;0;001;B024;HAUT DES ORMES;3;;ABAUCOURT;54610;19910714
54;0;001;B025;HAUT DES POOLS;3;;ABAUCOURT;54610;19910714
54;0;001;B026;LES HIERES;3;;ABAUCOURT;54610;19910714
54;0;001;B027;JONCRY;3;;ABAUCOURT;54610;19881213
54;0;001;B028;MONTIGNY;3;;ABAUCOURT;54610;19910714
54;0;001;B029;LES MONTS;3;;ABAUCOURT;54610;19910714
54;0;001;B030;LE MOULIN;3;;ABAUCOURT;54610;19910714
54;0;001;B031;LES NOIRES TERRES;3;;ABAUCOURT;54610;19910714
54;0;001;B032;PAN SOUS MONTIGNY;3;;ABAUCOURT;54610;19910714
54;0;001;B033;PAQUIS DEVANT LE BOIS;3;;ABAUCOURT;54610;19910714
54;0;001;B034;PRE CLAUDELLE;3;;ABAUCOURT;54610;19910714
54;0;001;B035;PRE DE LA BREBIS;3;;ABAUCOURT;54610;19910714
54;0;001;B036;PRE GRIOT;3;;ABAUCOURT;54610;19910714
54;0;001;B037;PRE LA CHAUBIERE;3;;ABAUCOURT;54610;19910714
54;0;001;B038;PRE LE PRETRE;3;;ABAUCOURT;54610;19910714
54;0;001;B039;PRE MARQUERE;3;;ABAUCOURT;54610;19910714
54;0;001;B040;PRE MATHIOT;3;;ABAUCOURT;54610;19910714
54;0;001;B041;SUR LE RO;3;;ABAUCOURT;54610;19910714
54;0;001;B042;LA RONCE;3;;ABAUCOURT;54610;19910714
54;0;001;B043;LES SABLONS;3;;ABAUCOURT;54610;19910714
54;0;001;B044;LA SAUSSAIE;3;;ABAUCOURT;54610;19910714
54;0;001;B045;SOUS LE BOIS;3;;ABAUCOURT;54610;19910714
54;0;001;B046;SOUS LE VILLAGE;3;;ABAUCOURT;54610;19910714
54;0;001;B047;SOUS VAUX;3;;ABAUCOURT;54610;19910714
54;0;001;B048;TRAGNAT;3;;ABAUCOURT;54610;19910714
54;0;001;B049;AU TREX;3;;ABAUCOURT;54610;19910714
54;0;001;B050;VANIPRES;3;;ABAUCOURT;54610;19910714
54;0;001;B051;LE VILLAGE;3;;ABAUCOURT;54610;19870101
54;0;001;B052;LES VINGT QUATRE JOUNAUX;3;;ABAUCOURT;54610;19910714
54;0;001;B053;VITRIMONT;3;;ABAUCOURT;54610;19910714
54;0;002;0040;RUE DE LA FORET;1;;ABBEVILLE LES CONFLANS;54800;19870101
54;0;002;0060;GR  GRANDE RUE;1;;ABBEVILLE LES CONFLANS;54800;19870101
54;0;002;0065;RUE DU GUE;1;;ABBEVILLE LES CONFLANS;54800;19900927
