DEP;DIR;CODECOM;CODEVOIE;LIBVOIE;TYPEVOIE;CODE_MAJIC;LIBCOM;CODE_POSTAL;DATE_CREATION
10;0;002;0001;RTE NATIONALE;1;;AILLEVILLE;10200;19920819
10;0;002;0002;CHE DU VALLON;1;;AILLEVILLE;10200;19920819
10;0;002;0003;CHE DES PELOUSES;1;;AILLEVILLE;10200;19920819
10;0;002;0004;RUE DE L'ABREUVOIR;1;;AILLEVILLE;10200;19920819
10;0;002;0005;RUE NEUVE;1;;AILLEVILLE;10200;19920819
10;0;002;0006;RUE DU MILIEU;1;;AILLEVILLE;10200;19920819
10;0;002;0007;GRANDE RUE;1;;AILLEVILLE;10200;19920819
10;0;002;0008;RUE ST NICOLAS;1;;AILLEVILLE;10200;19920819
10;0;002;0009;RUE DU CHATEAU;1;;AILLEVILLE;10200;19920819
10;0;002;0010;RUE DES GENEFRINES;1;;AILLEVILLE;10200;19920819
10;0;002;0011;RUE DES VERDENOISES;1;;AILLEVILLE;10200;19920819
10;0;002;0012;RUE DE L ABBAYE;1;;AILLEVILLE;10200;19970326
10;0;002;0013;RUE DU LAVOIR;1;;AILLEVILLE;10200;20020124
10;0;002;0014;RUE DU PRESSOIR;1;;AILLEVILLE;10200;20020124
10;0;002;B001;LES ARGENTIERES;3;;AILLEVILLE;10200;19910714
10;0;002;B002;BALABROC;3;;AILLEVILLE;10200;19910714
10;0;002;B003;BOIS DU VAL JOUDREY;3;;AILLEVILLE;10200;19910714
10;0;002;B004;LES BRIAULAUSES;3;;AILLEVILLE;10200;19870101
10;0;002;B005;LES CARREYS;3;;AILLEVILLE;10200;19910714
10;0;002;B006;LES CHAMPS FROIDS;3;;AILLEVILLE;10200;19870101
10;0;002;B007;LES CHANDOISELLES;3;;AILLEVILLE;10200;19910714
10;0;002;B008;LES CORNEES;3;;AILLEVILLE;10200;19910714
10;0;002;B009;COTE DE BRETONVEAU;3;;AILLEVILLE;10200;19910714
10;0;002;B010;LA COTE JOBERT;3;;AILLEVILLE;10200;19910714
10;0;002;B011;LES COTEAUTES;3;;AILLEVILLE;10200;19910714
10;0;002;B012;LES COTELLES;3;;AILLEVILLE;10200;19910714
10;0;002;B013;COTES DE BRETONVEAU;3;;AILLEVILLE;10200;19910714
10;0;002;B014;COTES DES PARQUELLES;3;;AILLEVILLE;10200;19910714
10;0;002;B015;LES CUNIOTS;3;;AILLEVILLE;10200;19910714
10;0;002;B016;LES EDINS;3;;AILLEVILLE;10200;19910714
10;0;002;B017;ENVERS DE BRETONVEAU;3;;AILLEVILLE;10200;19910714
10;0;002;B018;ENVERS DES PELOUSES;3;;AILLEVILLE;10200;19900329
10;0;002;B019;LES EPINVAUX;3;;AILLEVILLE;10200;19910714
