DEP;DIR;CODECOM;CODEVOIE;LIBVOIE;TYPEVOIE;CODE_MAJIC;LIBCOM;CODE_POSTAL;DATE_CREATION
39;0;001;0003;RUE DE L'ANCIEN FOURNIL;1;;ABERGEMENT LA RONCE;39500;20101223
39;0;001;0005;RUE ARISTIDE BRIAND;1;;ABERGEMENT LA RONCE;39500;19870101
39;0;001;0008;RUE D AUMUR;1;;ABERGEMENT LA RONCE;39500;19870101
39;0;001;0009;RUE DE L AUNE;1;;ABERGEMENT LA RONCE;39500;19910527
39;0;001;0022;IMP BRULOT;1;;ABERGEMENT LA RONCE;39500;20151125
39;0;001;0023;RUE DES BATTOUS;1;;ABERGEMENT LA RONCE;39500;19870101
39;0;001;0025;RUE DU CANAL;1;;ABERGEMENT LA RONCE;39500;20120725
39;0;001;0041;RUE DU CENTRE;1;;ABERGEMENT LA RONCE;39500;19870101
39;0;001;0048;RUE DU CHAMP MARTIN;1;;ABERGEMENT LA RONCE;39500;19981001
39;0;001;0066;RTE DE DAMPARIS;1;;ABERGEMENT LA RONCE;39500;19870101
39;0;001;0069;RUE DES ERABLES;1;;ABERGEMENT LA RONCE;39500;19910527
39;0;001;0071;RUE DE LA GAITE;1;;ABERGEMENT LA RONCE;39500;19870101
39;0;001;0077;RUE DE LA GRANGE DU PONT;1;;ABERGEMENT LA RONCE;39500;19870101
39;0;001;0099;RUE DE LA MERCERET;1;;ABERGEMENT LA RONCE;39500;19870101
39;0;001;0120;RUE DU MOULIN;1;;ABERGEMENT LA RONCE;39500;19870101
39;0;001;0130;IMP NICOTTES;1;;ABERGEMENT LA RONCE;39500;19870101
39;0;001;0136;RUE PASTEUR;1;;ABERGEMENT LA RONCE;39500;19870101
39;0;001;0141;RUE DU PARC;1;;ABERGEMENT LA RONCE;39500;19870101
39;0;001;0149;PL  DES PRES CLERCS;1;;ABERGEMENT LA RONCE;39500;19910527
39;0;001;0167;RUE DE SAMEREY;1;;ABERGEMENT LA RONCE;39500;19870101
39;0;001;0173;RUE DU STADE;1;;ABERGEMENT LA RONCE;39500;20071220
39;0;001;0178;RUE DE TAVAUX;1;;ABERGEMENT LA RONCE;39500;19870101
39;0;001;0185;RUE DES TILLEULS;1;;ABERGEMENT LA RONCE;39500;19910527
39;0;001;0197;RUE DU VALJON;1;;ABERGEMENT LA RONCE;39500;19870101
