DEP;DIR;CODECOM;CODEVOIE;LIBVOIE;TYPEVOIE;CODE_MAJIC;LIBCOM;CODE_POSTAL;DATE_CREATION
68;0;001;0003;RUE DES ACACIAS;1;;ALGOLSHEIM;68600;20020527
68;0;001;0005;RUE ALBERT SCHULTZ;1;;ALGOLSHEIM;68600;19900726
68;0;001;0010;RUE DES ALPES;1;;ALGOLSHEIM;68600;19870101
68;0;001;0015;RUE D ALSACE;1;;ALGOLSHEIM;68600;19870101
68;0;001;0020;RUE DES ARTISANS;1;;ALGOLSHEIM;68600;19911029
68;0;001;0025;IMP DES BLEUETS;1;;ALGOLSHEIM;68600;19940624
68;0;001;0030;RUE DES BOIS;1;;ALGOLSHEIM;68600;19870101
68;0;001;0035;RUE DE CANCON;1;;ALGOLSHEIM;68600;20080825
68;0;001;0040;RUE DE CAUMONT;1;;ALGOLSHEIM;68600;19870101
68;0;001;0045;RUE DES CERISIERS;1;;ALGOLSHEIM;68600;20080825
68;0;001;0060;RUE DE L'EGLISE;1;;ALGOLSHEIM;68600;19980724
68;0;001;0065;IMP DE LA FORET NOIRE;1;;ALGOLSHEIM;68600;20220223
68;0;001;0070;RUE DES FORSYTHIAS;1;;ALGOLSHEIM;68600;19940426
68;0;001;0073;RUE DU FORT;1;;ALGOLSHEIM;68600;19870227
68;0;001;0080;GR  GRAND RUE;1;;ALGOLSHEIM;68600;19870101
68;0;001;0092;RUE DES IRIS;1;;ALGOLSHEIM;68600;19950223
68;0;001;0110;RUE DES JARDINS;1;;ALGOLSHEIM;68600;19870101
68;0;001;0115;RUE DES JONQUILLES;1;;ALGOLSHEIM;68600;19940426
68;0;001;0140;CHE DU MOULIN;1;;ALGOLSHEIM;68600;19870101
68;0;001;0150;RTE DE NEUF BRISACH;1;;ALGOLSHEIM;68600;19910226
68;0;001;0160;RUE OBERHARDT;1;;ALGOLSHEIM;68600;19870101
68;0;001;0165;RUE DE LA PAIX;1;;ALGOLSHEIM;68600;19911029
68;0;001;0170;RUE DU POILU;1;;ALGOLSHEIM;68600;19870101
68;0;001;0174;RUE DE LA PROMENADE;1;;ALGOLSHEIM;68600;19870101
68;0;001;0175;RUE DES PRES;1;;ALGOLSHEIM;68600;19870101
68;0;001;0186;RUE DU ROSEAU;1;;ALGOLSHEIM;68600;19911029
68;0;001;0190;RUE DU RUISSEAU;1;;ALGOLSHEIM;68600;19870101
68;0;001;0199;IMP DU SAULE;1;;ALGOLSHEIM;68600;19911029
68;0;001;0208;RUE DU STADE;1;;ALGOLSHEIM;68600;19870101
68;0;001;0220;RUE DU THIERLACHGRABEN;1;;ALGOLSHEIM;68600;19881201
68;0;001;0222;RUE DE LA TRUITE;1;;ALGOLSHEIM;68600;19911029
68;0;001;0227;RUE DES VERGERS;1;;ALGOLSHEIM;68600;19911029
68;0;001;0230;RTE DE VOGELGRUN;1;;ALGOLSHEIM;68600;19870101
68;0;001;0235;RTE DE VOLGELSHEIM;1;;ALGOLSHEIM;68600;19870101
68;0;001;0240;RUE DES VOSGES;1;;ALGOLSHEIM;68600;19870101
68;0;001;B001;ALTACKER;3;;ALGOLSHEIM;68600;19910714
68;0;001;B002;AM UNTEREN HARDTWEG;3;;ALGOLSHEIM;68600;19910714
68;0;001;B003;AMSEL;3;;ALGOLSHEIM;68600;19910714
68;0;001;B004;AN DER STRASSE;3;;ALGOLSHEIM;68600;19910714
68;0;001;B005;AUSSEN AN DER STRASSE;3;;ALGOLSHEIM;68600;19910714
68;0;001;B006;BACHACKER;3;;ALGOLSHEIM;68600;19910714
68;0;001;B007;BEIM KAPUZINERWALD;3;;ALGOLSHEIM;68600;19910714
68;0;001;B008;CANAL DE NEUF BRISACH;3;;ALGOLSHEIM;68600;19910714
68;0;001;B009;CANAL DU RHONE AU RHIN;3;;ALGOLSHEIM;68600;19910714
68;0;001;B011;DAS VOGELGRUEN;3;;ALGOLSHEIM;68600;19910714
68;0;001;B012;DIE MUEHLE;3;;ALGOLSHEIM;68600;19910714
68;0;001;B013;GROSSMATT;3;;ALGOLSHEIM;68600;19910714
68;0;001;B014;HAERTHLE;3;;ALGOLSHEIM;68600;19881213
68;0;001;B015;HINTER DEM WALD;3;;ALGOLSHEIM;68600;19910714
68;0;001;B016;HINTER DEN GAERTEN;3;;ALGOLSHEIM;68600;19910714
68;0;001;B017;HINTERBIN;3;;ALGOLSHEIM;68600;19910714
68;0;001;B018;HUERSTLEMATT;3;;ALGOLSHEIM;68600;19910714
68;0;001;B019;IM WINKEL;3;;ALGOLSHEIM;68600;19910714
68;0;001;B020;IN DEN ACHTZEHN JUCHARTEN;3;;ALGOLSHEIM;68600;19910714
68;0;001;B021;KIRCHMATTEN;3;;ALGOLSHEIM;68600;19910714
68;0;001;B022;KRAUTENAU;3;;ALGOLSHEIM;68600;19910714
68;0;001;B023;KUEHLEGER;3;;ALGOLSHEIM;68600;19910714
68;0;001;B024;LEIMFELD;3;;ALGOLSHEIM;68600;19910714
