DEP;DIR;CODECOM;CODEVOIE;LIBVOIE;TYPEVOIE;CODE_MAJIC;LIBCOM;CODE_POSTAL;DATE_CREATION
90;0;001;0003;RUE DES BALASTIERES;1;;ANDELNANS;90400;19870101
90;0;001;0004;RUE DE BOTANS;1;;ANDELNANS;90400;19870101
90;0;001;0005;RUE DES CHAMPS;1;;ANDELNANS;90400;19870101
90;0;001;0008;RUE DE DANJOUTIN;1;;ANDELNANS;90400;19870101
90;0;001;0009;RUE DES ETANGS;1;;ANDELNANS;90400;19870101
90;0;001;0010;RUE DE LA FORET;1;;ANDELNANS;90400;19870101
90;0;001;0011;RUE DU GAL DE GAULLE;1;;ANDELNANS;90400;19870101
90;0;001;0012;RUE DE L'HERMINE;1;;ANDELNANS;90400;20061220
90;0;001;0015;RUE MARTYRS DE LA RESISTAN;1;;ANDELNANS;90400;19950223
90;0;001;0016;RUE DE MEROUX;1;;ANDELNANS;90400;19870101
90;0;001;0017;RTE DE MONTBELIARD;1;;ANDELNANS;90400;19870101
90;0;001;0018;RUE DES ORCHIDEES;1;;ANDELNANS;90400;20061220
90;0;001;0019;RUE PEINTRE MAURICE EHLING;1;;ANDELNANS;90400;19870101
90;0;001;0021;RUE DES PRES;1;;ANDELNANS;90400;20071220
90;0;001;0022;RUE DE LA ZAC DES PRES;1;;ANDELNANS;90400;19930629
90;0;001;0023;RUE DE LA RAINETTE;1;;ANDELNANS;90400;20061220
90;0;001;0024;RUE DE LA SITELLE;1;;ANDELNANS;90400;20061123
90;0;001;0030;RUE DU STADE;1;;ANDELNANS;90400;19870101
90;0;001;0031;RTE DE BAVILLIERS;1;;ANDELNANS;90400;20240710
90;0;001;B001;AUX BANNAUX;3;;ANDELNANS;90400;19910714
90;0;001;B002;BANNEAUX;3;;ANDELNANS;90400;19910714
90;0;001;B003;BELLERIVE;3;;ANDELNANS;90400;19870101
90;0;001;B004;LE BEUTAL;3;;ANDELNANS;90400;19910714
90;0;001;B005;LE BOIS DES CROSSES;3;;ANDELNANS;90400;19910714
90;0;001;B006;LE BOSMONT;3;;ANDELNANS;90400;19910714
90;0;001;B007;SUR LA BROCHE;3;;ANDELNANS;90400;19910714
90;0;001;B008;LA BROSSE;3;;ANDELNANS;90400;19910714
90;0;001;B009;AUX CAGNOTS;3;;ANDELNANS;90400;19910714
90;0;001;B010;CHAMPS BERMONT;3;;ANDELNANS;90400;19910714
90;0;001;B011;CHAMPS DE LA COYE;3;;ANDELNANS;90400;19870101
90;0;001;B012;CHAMPS DES LONGS CHAMPS;3;;ANDELNANS;90400;19870101
90;0;001;B013;CHAMPS ETRIOLE;3;;ANDELNANS;90400;19910714
90;0;001;B014;CHAMPS LA PALE;3;;ANDELNANS;90400;19910714
90;0;001;B015;CHAMPS PERDUS;3;;ANDELNANS;90400;19910714
90;0;001;B016;CHAMPS RAVIERE;3;;ANDELNANS;90400;19910714
90;0;001;B017;CHAMPS SOUS LES CHENES;3;;ANDELNANS;90400;19910714
90;0;001;B018;CHAMPS SUR LE CHAUFFOUR;3;;ANDELNANS;90400;19910714
90;0;001;B019;CHAMPS SUR LES PRES DE MER;3;;ANDELNANS;90400;19910714
90;0;001;B020;CHAMPS SUR LES TAUREAUX;3;;ANDELNANS;90400;19870101
90;0;001;B021;SUR LA CHARME;3;;ANDELNANS;90400;19870101
90;0;001;B022;CHENEVIERES SOUS LE MONT;3;;ANDELNANS;90400;19870101
90;0;001;B023;LA CISE;3;;ANDELNANS;90400;19910714
90;0;001;B024;LES CLAICHIERES;3;;ANDELNANS;90400;19910714
90;0;001;B025;LA COMBATTE;3;;ANDELNANS;90400;19910714
90;0;001;B026;LES COMBATTES;3;;ANDELNANS;90400;19910714
90;0;001;B027;COMBELOGE;3;;ANDELNANS;90400;19870101
90;0;001;B028;LES COMBES;3;;ANDELNANS;90400;19910714
90;0;001;B029;AUX COURSALES;3;;ANDELNANS;90400;19870101
90;0;001;B030;LA COYE;3;;ANDELNANS;90400;19910714
90;0;001;B031;DEVANT LE BOIS DE LEUPE;3;;ANDELNANS;90400;19910714
90;0;001;B032;DEVANT ROMATTE;3;;ANDELNANS;90400;19910714
90;0;001;B033;ECRET;3;;ANDELNANS;90400;19910714
90;0;001;B034;ECREUX;3;;ANDELNANS;90400;19910714
90;0;001;B035;EPORTES;3;;ANDELNANS;90400;19910714
90;0;001;B036;ES PRAYES;3;;ANDELNANS;90400;19870101
90;0;001;B037;FROIDEVAL;3;;ANDELNANS;90400;19870101
90;0;001;B038;GENEVRAUX;3;;ANDELNANS;90400;19910714
